RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1597662224025	 	3.3.1
REQUEST	1769		requestAggregation_fintonic_products	1597662306215	1597662306484	OK	 
REQUEST	1768		requestAggregation_fintonic_products	1597662306174	1597662306487	OK	 
REQUEST	1770		requestAggregation_fintonic_products	1597662306255	1597662306487	OK	 
REQUEST	1494		deleteAggregation	1597662306254	1597662306492	OK	 
USER	AggRestSimulationFintonicProducts	1494	END	1597662295213	1597662306492
USER	AggRestSimulationFintonicProducts	1776	START	1597662306494	1597662306494
USER	AggRestSimulationFintonicProducts	1777	START	1597662306534	1597662306534
REQUEST	1242		aggregationResult	1597662306213	1597662306536	OK	 
REQUEST	1505		deleteAggregation	1597662306400	1597662306548	OK	 
REQUEST	1498		deleteAggregation	1597662306257	1597662306548	OK	 
USER	AggRestSimulationFintonicProducts	1505	END	1597662295647	1597662306549
USER	AggRestSimulationFintonicProducts	1498	END	1597662295377	1597662306549
REQUEST	1516		aggregationStatus	1597662306458	1597662306548	OK	 
REQUEST	1235		deleteAggregation	1597662306394	1597662306553	OK	 
REQUEST	1772		requestAggregation_fintonic_products	1597662306336	1597662306553	OK	 
USER	AggRestSimulationFintonicProducts	1235	END	1597662284857	1597662306553
USER	AggRestSimulationFintonicProducts	1778	START	1597662306575	1597662306575
REQUEST	1771		requestAggregation_fintonic_products	1597662306296	1597662306594	OK	 
REQUEST	1518		aggregationStatus	1597662306534	1597662306594	OK	 
REQUEST	1254		aggregationStatus	1597662306504	1597662306594	OK	 
REQUEST	1514		aggregationStatus	1597662306514	1597662306594	OK	 
REQUEST	1517		aggregationStatus	1597662306524	1597662306594	OK	 
REQUEST	1510		aggregationStatus	1597662306514	1597662306595	OK	 
REQUEST	1265		aggregationStatus	1597662306555	1597662306595	OK	 
REQUEST	1773		requestAggregation_fintonic_products	1597662306377	1597662306602	OK	 
USER	AggRestSimulationFintonicProducts	1779	START	1597662306616	1597662306616
USER	AggRestSimulationFintonicProducts	1780	START	1597662306656	1597662306656
REQUEST	1503		aggregationResult	1597662306263	1597662306656	OK	 
REQUEST	1775		requestAggregation_fintonic_products	1597662306458	1597662306664	OK	 
REQUEST	1246		aggregationStatus	1597662306636	1597662306673	OK	 
REQUEST	1522		aggregationStatus	1597662306646	1597662306680	OK	 
REQUEST	1242		deleteAggregation	1597662306544	1597662306685	OK	 
USER	AggRestSimulationFintonicProducts	1242	END	1597662285133	1597662306685
USER	AggRestSimulationFintonicProducts	1781	START	1597662306697	1597662306697
REQUEST	1520		aggregationStatus	1597662306656	1597662306700	OK	 
REQUEST	1774		requestAggregation_fintonic_products	1597662306418	1597662306707	OK	 
REQUEST	1504		aggregationResult	1597662306214	1597662306704	OK	 
REQUEST	1245		aggregationResult	1597662306435	1597662306712	OK	 
REQUEST	1502		aggregationResult	1597662306452	1597662306718	OK	 
REQUEST	1230		aggregationResult	1597662306320	1597662306725	OK	 
USER	AggRestSimulationFintonicProducts	1782	START	1597662306738	1597662306738
REQUEST	1515		aggregationStatus	1597662306463	1597662306753	OK	 
REQUEST	1521		aggregationStatus	1597662306677	1597662306756	OK	 
REQUEST	1240		aggregationStatus	1597662306448	1597662306756	OK	 
REQUEST	1271		aggregationStatus	1597662306707	1597662306757	OK	 
REQUEST	1776		requestAggregation_fintonic_products	1597662306494	1597662306768	OK	 
REQUEST	1508		aggregationResult	1597662306245	1597662306755	OK	 
USER	AggRestSimulationFintonicProducts	1783	START	1597662306773	1597662306773
REQUEST	1777		requestAggregation_fintonic_products	1597662306535	1597662306774	OK	 
REQUEST	1503		deleteAggregation	1597662306664	1597662306780	OK	 
USER	AggRestSimulationFintonicProducts	1503	END	1597662295553	1597662306783
REQUEST	1009		aggregationResult	1597662306320	1597662306775	OK	 
USER	AggRestSimulationFintonicProducts	1784	START	1597662306813	1597662306813
REQUEST	1523		aggregationStatus	1597662306728	1597662306816	OK	 
REQUEST	1778		requestAggregation_fintonic_products	1597662306575	1597662306816	OK	 
REQUEST	1504		deleteAggregation	1597662306711	1597662306818	OK	 
USER	AggRestSimulationFintonicProducts	1504	END	1597662295605	1597662306818
REQUEST	1512		aggregationResult	1597662306435	1597662306815	OK	 
REQUEST	1514		aggregationResult	1597662306595	1597662306843	OK	 
USER	AggRestSimulationFintonicProducts	1785	START	1597662306854	1597662306854
REQUEST	1524		aggregationStatus	1597662306803	1597662306855	OK	 
REQUEST	1502		deleteAggregation	1597662306725	1597662306855	OK	 
USER	AggRestSimulationFintonicProducts	1502	END	1597662295537	1597662306855
REQUEST	1245		deleteAggregation	1597662306720	1597662306858	OK	 
USER	AggRestSimulationFintonicProducts	1245	END	1597662285257	1597662306858
REQUEST	1508		deleteAggregation	1597662306768	1597662306875	OK	 
REQUEST	1230		deleteAggregation	1597662306731	1597662306875	OK	 
USER	AggRestSimulationFintonicProducts	1508	END	1597662295767	1597662306876
USER	AggRestSimulationFintonicProducts	1230	END	1597662284654	1597662306876
REQUEST	1779		requestAggregation_fintonic_products	1597662306616	1597662306876	OK	 
USER	AggRestSimulationFintonicProducts	1786	START	1597662306895	1597662306895
REQUEST	1752		requestAggregation_fintonic_products	1597662305534	1597662306895	OK	 
REQUEST	1265		aggregationResult	1597662306596	1597662306893	OK	 
REQUEST	1509		aggregationResult	1597662306245	1597662306898	OK	 
REQUEST	1516		aggregationResult	1597662306549	1597662306901	OK	 
REQUEST	1254		aggregationResult	1597662306595	1597662306904	OK	 
REQUEST	1009		deleteAggregation	1597662306784	1597662306917	OK	 
USER	AggRestSimulationFintonicProducts	1009	END	1597662275806	1597662306918
REQUEST	1781		requestAggregation_fintonic_products	1597662306697	1597662306923	OK	 
REQUEST	1512		deleteAggregation	1597662306826	1597662306931	OK	 
USER	AggRestSimulationFintonicProducts	1512	END	1597662295927	1597662306931
USER	AggRestSimulationFintonicProducts	1787	START	1597662306936	1597662306936
REQUEST	1525		aggregationStatus	1597662306895	1597662306936	OK	 
REQUEST	1519		aggregationStatus	1597662306895	1597662306936	OK	 
REQUEST	1780		requestAggregation_fintonic_products	1597662306657	1597662306939	OK	 
REQUEST	1520		aggregationResult	1597662306700	1597662306949	OK	 
REQUEST	1510		aggregationResult	1597662306595	1597662306949	OK	 
REQUEST	1527		aggregationStatus	1597662306905	1597662306972	OK	 
USER	AggRestSimulationFintonicProducts	1788	START	1597662306976	1597662306976
REQUEST	1529		aggregationStatus	1597662306925	1597662306977	OK	 
REQUEST	1514		deleteAggregation	1597662306846	1597662306981	OK	 
USER	AggRestSimulationFintonicProducts	1514	END	1597662296008	1597662306981
REQUEST	1517		aggregationResult	1597662306595	1597662306976	OK	 
REQUEST	1479		aggregationResult	1597662306240	1597662306977	OK	 
USER	AggRestSimulationFintonicProducts	1789	START	1597662307017	1597662307017
REQUEST	1224		aggregationResult	1597662306236	1597662307042	OK	 
REQUEST	1782		requestAggregation_fintonic_products	1597662306738	1597662307046	OK	 
REQUEST	1783		requestAggregation_fintonic_products	1597662306773	1597662307049	OK	 
USER	AggRestSimulationFintonicProducts	1790	START	1597662307057	1597662307057
REQUEST	1254		deleteAggregation	1597662306917	1597662307061	OK	 
USER	AggRestSimulationFintonicProducts	1254	END	1597662285604	1597662307061
REQUEST	1530		aggregationStatus	1597662307027	1597662307066	OK	 
REQUEST	1785		requestAggregation_fintonic_products	1597662306855	1597662307072	OK	 
REQUEST	1516		deleteAggregation	1597662306913	1597662307072	OK	 
USER	AggRestSimulationFintonicProducts	1516	END	1597662296085	1597662307072
REQUEST	1523		aggregationResult	1597662306816	1597662307080	OK	 
REQUEST	1531		aggregationStatus	1597662307007	1597662307084	OK	 
REQUEST	1233		aggregationResult	1597662306214	1597662307080	OK	 
USER	AggRestSimulationFintonicProducts	1791	START	1597662307098	1597662307098
REQUEST	1521		aggregationResult	1597662306756	1597662307094	OK	 
REQUEST	1499		aggregationResult	1597662306246	1597662307094	OK	 
REQUEST	1511		aggregationResult	1597662306270	1597662307106	OK	 
REQUEST	1524		aggregationResult	1597662306855	1597662307110	OK	 
REQUEST	1520		deleteAggregation	1597662306961	1597662307123	OK	 
USER	AggRestSimulationFintonicProducts	1520	END	1597662296250	1597662307126
REQUEST	1273		aggregationStatus	1597662307078	1597662307128	OK	 
REQUEST	1517		deleteAggregation	1597662306989	1597662307136	OK	 
USER	AggRestSimulationFintonicProducts	1517	END	1597662296136	1597662307136
REQUEST	1479		deleteAggregation	1597662306995	1597662307141	OK	 
REQUEST	1533		aggregationStatus	1597662307088	1597662307141	OK	 
REQUEST	1510		deleteAggregation	1597662306964	1597662307141	OK	 
USER	AggRestSimulationFintonicProducts	1479	END	1597662294613	1597662307141
USER	AggRestSimulationFintonicProducts	1510	END	1597662295844	1597662307142
USER	AggRestSimulationFintonicProducts	1792	START	1597662307153	1597662307153
REQUEST	1784		requestAggregation_fintonic_products	1597662306814	1597662307161	OK	 
REQUEST	1786		requestAggregation_fintonic_products	1597662306895	1597662307173	OK	 
USER	AggRestSimulationFintonicProducts	1793	START	1597662307174	1597662307174
REQUEST	1525		aggregationResult	1597662306936	1597662307189	OK	 
REQUEST	1272		aggregationStatus	1597662307152	1597662307197	OK	 
REQUEST	1534		aggregationStatus	1597662307160	1597662307197	OK	 
REQUEST	1246		aggregationResult	1597662306673	1597662307205	OK	 
REQUEST	1536		aggregationStatus	1597662307163	1597662307214	OK	 
USER	AggRestSimulationFintonicProducts	1794	START	1597662307214	1597662307214
REQUEST	1787		requestAggregation_fintonic_products	1597662306936	1597662307250	OK	 
REQUEST	1528		aggregationStatus	1597662306976	1597662307253	OK	 
REQUEST	1788		requestAggregation_fintonic_products	1597662306977	1597662307253	OK	 
REQUEST	1523		deleteAggregation	1597662307085	1597662307254	OK	 
REQUEST	1265		deleteAggregation	1597662306901	1597662307254	OK	 
USER	AggRestSimulationFintonicProducts	1265	END	1597662286061	1597662307254
USER	AggRestSimulationFintonicProducts	1523	END	1597662296365	1597662307254
REQUEST	1224		deleteAggregation	1597662307050	1597662307254	OK	 
USER	AggRestSimulationFintonicProducts	1224	END	1597662284435	1597662307254
USER	AggRestSimulationFintonicProducts	1795	START	1597662307255	1597662307255
REQUEST	1233		deleteAggregation	1597662307094	1597662307258	OK	 
USER	AggRestSimulationFintonicProducts	1233	END	1597662284775	1597662307258
REQUEST	1521		deleteAggregation	1597662307105	1597662307262	OK	 
REQUEST	1509		deleteAggregation	1597662306907	1597662307262	OK	 
USER	AggRestSimulationFintonicProducts	1509	END	1597662295810	1597662307262
USER	AggRestSimulationFintonicProducts	1521	END	1597662296286	1597662307262
REQUEST	1511		deleteAggregation	1597662307121	1597662307268	OK	 
USER	AggRestSimulationFintonicProducts	1511	END	1597662295885	1597662307268
USER	AggRestSimulationFintonicProducts	1796	START	1597662307296	1597662307296
REQUEST	1535		aggregationStatus	1597662307225	1597662307318	OK	 
REQUEST	1538		aggregationStatus	1597662307225	1597662307319	OK	 
REQUEST	1790		requestAggregation_fintonic_products	1597662307058	1597662307319	OK	 
REQUEST	1539		aggregationStatus	1597662307225	1597662307319	OK	 
REQUEST	1499		deleteAggregation	1597662307113	1597662307319	OK	 
USER	AggRestSimulationFintonicProducts	1499	END	1597662295420	1597662307320
REQUEST	1524		deleteAggregation	1597662307125	1597662307319	OK	 
USER	AggRestSimulationFintonicProducts	1524	END	1597662296409	1597662307320
REQUEST	1525		deleteAggregation	1597662307194	1597662307330	OK	 
USER	AggRestSimulationFintonicProducts	1525	END	1597662296446	1597662307331
REQUEST	1791		requestAggregation_fintonic_products	1597662307098	1597662307333	OK	 
USER	AggRestSimulationFintonicProducts	1797	START	1597662307337	1597662307337
REQUEST	1246		deleteAggregation	1597662307212	1597662307340	OK	 
USER	AggRestSimulationFintonicProducts	1246	END	1597662285298	1597662307340
REQUEST	1789		requestAggregation_fintonic_products	1597662307017	1597662307343	OK	 
REQUEST	1541		aggregationStatus	1597662307317	1597662307353	OK	 
REQUEST	1271		aggregationResult	1597662306757	1597662307368	OK	 
USER	AggRestSimulationFintonicProducts	1798	START	1597662307387	1597662307387
REQUEST	1792		requestAggregation_fintonic_products	1597662307153	1597662307401	OK	 
REQUEST	1261		aggregationStatus	1597662307347	1597662307407	OK	 
USER	AggRestSimulationFintonicProducts	1799	START	1597662307414	1597662307414
REQUEST	1542		aggregationStatus	1597662307368	1597662307418	OK	 
REQUEST	1533		aggregationResult	1597662307141	1597662307410	OK	 
REQUEST	1540		aggregationStatus	1597662307368	1597662307429	OK	 
REQUEST	1531		aggregationResult	1597662307093	1597662307413	OK	 
REQUEST	1793		requestAggregation_fintonic_products	1597662307174	1597662307436	OK	 
USER	AggRestSimulationFintonicProducts	1800	START	1597662307454	1597662307454
REQUEST	1272		aggregationResult	1597662307197	1597662307470	OK	 
REQUEST	1534		aggregationResult	1597662307197	1597662307482	OK	 
REQUEST	1794		requestAggregation_fintonic_products	1597662307215	1597662307495	OK	 
USER	AggRestSimulationFintonicProducts	1801	START	1597662307495	1597662307495
REQUEST	1544		aggregationStatus	1597662307464	1597662307505	OK	 
REQUEST	1795		requestAggregation_fintonic_products	1597662307256	1597662307508	OK	 
REQUEST	1536		aggregationResult	1597662307214	1597662307505	OK	 
USER	AggRestSimulationFintonicProducts	1802	START	1597662307536	1597662307536
REQUEST	1271		deleteAggregation	1597662307383	1597662307542	OK	 
USER	AggRestSimulationFintonicProducts	1271	END	1597662286284	1597662307542
REQUEST	1528		aggregationResult	1597662307253	1597662307542	OK	 
REQUEST	1288		aggregationStatus	1597662307506	1597662307555	OK	 
REQUEST	1796		requestAggregation_fintonic_products	1597662307296	1597662307555	OK	 
REQUEST	1533		deleteAggregation	1597662307423	1597662307561	OK	 
USER	AggRestSimulationFintonicProducts	1533	END	1597662296773	1597662307562
REQUEST	1531		deleteAggregation	1597662307432	1597662307577	OK	 
USER	AggRestSimulationFintonicProducts	1803	START	1597662307577	1597662307577
USER	AggRestSimulationFintonicProducts	1531	END	1597662296698	1597662307577
REQUEST	1543		aggregationStatus	1597662307526	1597662307581	OK	 
REQUEST	1797		requestAggregation_fintonic_products	1597662307337	1597662307587	OK	 
REQUEST	1798		requestAggregation_fintonic_products	1597662307388	1597662307599	OK	 
REQUEST	1534		deleteAggregation	1597662307492	1597662307606	OK	 
USER	AggRestSimulationFintonicProducts	1534	END	1597662296815	1597662307606
REQUEST	1272		deleteAggregation	1597662307477	1597662307610	OK	 
USER	AggRestSimulationFintonicProducts	1272	END	1597662286326	1597662307610
REQUEST	1546		aggregationStatus	1597662307577	1597662307616	OK	 
REQUEST	1554		requestAggregation_fintonic_products	1597662297616	1597662307617	KO	i.n.c.ConnectTimeoutException: connection timed out: swarm-uat.eurobits.local/192.168.81.34:8880
USER	AggRestSimulationFintonicProducts	1554	END	1597662297615	1597662307617
USER	AggRestSimulationFintonicProducts	1804	START	1597662307617	1597662307617
REQUEST	1266		aggregationStatus	1597662307577	1597662307632	OK	 
REQUEST	1515		aggregationResult	1597662306753	1597662307630	OK	 
REQUEST	1291		aggregationStatus	1597662307587	1597662307638	OK	 
REQUEST	1294		aggregationStatus	1597662307607	1597662307651	OK	 
REQUEST	1538		aggregationResult	1597662307319	1597662307646	OK	 
REQUEST	1295		aggregationStatus	1597662307607	1597662307651	OK	 
USER	AggRestSimulationFintonicProducts	1805	START	1597662307658	1597662307658
REQUEST	1547		aggregationStatus	1597662307617	1597662307657	OK	 
REQUEST	1545		aggregationStatus	1597662307617	1597662307663	OK	 
REQUEST	1541		aggregationResult	1597662307353	1597662307653	OK	 
REQUEST	1542		aggregationResult	1597662307423	1597662307666	OK	 
REQUEST	1800		requestAggregation_fintonic_products	1597662307455	1597662307669	OK	 
REQUEST	1799		requestAggregation_fintonic_products	1597662307414	1597662307671	OK	 
USER	AggRestSimulationFintonicProducts	1806	START	1597662307693	1597662307693
REQUEST	1535		aggregationResult	1597662307318	1597662307683	OK	 
REQUEST	1528		deleteAggregation	1597662307549	1597662307686	OK	 
USER	AggRestSimulationFintonicProducts	1528	END	1597662296565	1597662307695
REQUEST	1536		deleteAggregation	1597662307515	1597662307706	OK	 
USER	AggRestSimulationFintonicProducts	1536	END	1597662296896	1597662307712
REQUEST	1261		aggregationResult	1597662307407	1597662307696	OK	 
REQUEST	1540		aggregationResult	1597662307431	1597662307709	OK	 
REQUEST	1544		aggregationResult	1597662307505	1597662307720	OK	 
USER	AggRestSimulationFintonicProducts	1807	START	1597662307734	1597662307734
USER	AggRestSimulationFintonicProducts	1808	START	1597662307775	1597662307775
REQUEST	1515		deleteAggregation	1597662307637	1597662307778	OK	 
REQUEST	1802		requestAggregation_fintonic_products	1597662307536	1597662307778	OK	 
USER	AggRestSimulationFintonicProducts	1515	END	1597662296043	1597662307779
REQUEST	1549		aggregationStatus	1597662307734	1597662307781	OK	 
REQUEST	1542		deleteAggregation	1597662307672	1597662307785	OK	 
USER	AggRestSimulationFintonicProducts	1542	END	1597662297136	1597662307785
REQUEST	1801		requestAggregation_fintonic_products	1597662307495	1597662307793	OK	 
REQUEST	1538		deleteAggregation	1597662307656	1597662307797	OK	 
USER	AggRestSimulationFintonicProducts	1538	END	1597662296973	1597662307797
REQUEST	1548		aggregationStatus	1597662307765	1597662307799	OK	 
REQUEST	1803		requestAggregation_fintonic_products	1597662307577	1597662307802	OK	 
REQUEST	1804		requestAggregation_fintonic_products	1597662307618	1597662307810	OK	 
USER	AggRestSimulationFintonicProducts	1809	START	1597662307816	1597662307816
REQUEST	1541		deleteAggregation	1597662307664	1597662307821	OK	 
USER	AggRestSimulationFintonicProducts	1541	END	1597662297095	1597662307822
REQUEST	1266		aggregationResult	1597662307632	1597662307820	OK	 
USER	AggRestSimulationFintonicProducts	1810	START	1597662307857	1597662307857
REQUEST	1543		aggregationResult	1597662307581	1597662307860	OK	 
REQUEST	1544		deleteAggregation	1597662307727	1597662307867	OK	 
USER	AggRestSimulationFintonicProducts	1544	END	1597662297218	1597662307867
REQUEST	1535		deleteAggregation	1597662307695	1597662307870	OK	 
USER	AggRestSimulationFintonicProducts	1535	END	1597662296856	1597662307870
REQUEST	1552		aggregationStatus	1597662307826	1597662307882	OK	 
USER	AggRestSimulationFintonicProducts	1811	START	1597662307897	1597662307897
REQUEST	1540		deleteAggregation	1597662307719	1597662307894	OK	 
USER	AggRestSimulationFintonicProducts	1540	END	1597662297054	1597662307898
REQUEST	1295		aggregationResult	1597662307656	1597662307890	OK	 
REQUEST	1526		aggregationStatus	1597662307846	1597662307898	OK	 
REQUEST	1551		aggregationStatus	1597662307846	1597662307898	OK	 
REQUEST	1291		aggregationResult	1597662307638	1597662307898	OK	 
REQUEST	1261		deleteAggregation	1597662307713	1597662307926	OK	 
USER	AggRestSimulationFintonicProducts	1261	END	1597662285887	1597662307926
REQUEST	1278		aggregationStatus	1597662307887	1597662307937	OK	 
USER	AggRestSimulationFintonicProducts	1812	START	1597662307938	1597662307938
REQUEST	1807		requestAggregation_fintonic_products	1597662307735	1597662307943	OK	 
REQUEST	1805		requestAggregation_fintonic_products	1597662307658	1597662307943	OK	 
REQUEST	1550		aggregationStatus	1597662307907	1597662307945	OK	 
REQUEST	1806		requestAggregation_fintonic_products	1597662307693	1597662307959	OK	 
USER	AggRestSimulationFintonicProducts	1813	START	1597662307973	1597662307973
USER	AggRestSimulationFintonicProducts	1814	START	1597662308013	1597662308013
REQUEST	1553		aggregationStatus	1597662307917	1597662308016	OK	 
REQUEST	1266		deleteAggregation	1597662307826	1597662308017	OK	 
USER	AggRestSimulationFintonicProducts	1266	END	1597662286083	1597662308017
REQUEST	1808		requestAggregation_fintonic_products	1597662307775	1597662308018	OK	 
REQUEST	1809		requestAggregation_fintonic_products	1597662307816	1597662308032	OK	 
USER	AggRestSimulationFintonicProducts	1815	START	1597662308054	1597662308054
REQUEST	1555		aggregationStatus	1597662308013	1597662308070	OK	 
REQUEST	1543		deleteAggregation	1597662307866	1597662308070	OK	 
USER	AggRestSimulationFintonicProducts	1543	END	1597662297177	1597662308070
REQUEST	1295		deleteAggregation	1597662307898	1597662308074	OK	 
USER	AggRestSimulationFintonicProducts	1295	END	1597662287246	1597662308075
REQUEST	1557		aggregationStatus	1597662308034	1597662308077	OK	 
REQUEST	1281		aggregationStatus	1597662308044	1597662308077	OK	 
REQUEST	1291		deleteAggregation	1597662307909	1597662308078	OK	 
USER	AggRestSimulationFintonicProducts	1291	END	1597662287085	1597662308078
REQUEST	1812		requestAggregation_fintonic_products	1597662307938	1597662308080	OK	 
REQUEST	1811		requestAggregation_fintonic_products	1597662307897	1597662308082	OK	 
USER	AggRestSimulationFintonicProducts	1816	START	1597662308095	1597662308095
REQUEST	1532		aggregationStatus	1597662308075	1597662308104	OK	 
REQUEST	1556		aggregationStatus	1597662308075	1597662308115	OK	 
REQUEST	1810		requestAggregation_fintonic_products	1597662307857	1597662308117	OK	 
REQUEST	1526		aggregationResult	1597662307898	1597662308120	OK	 
USER	AggRestSimulationFintonicProducts	1817	START	1597662308136	1597662308136
REQUEST	1305		aggregationStatus	1597662308105	1597662308142	OK	 
USER	AggRestSimulationFintonicProducts	1818	START	1597662308177	1597662308177
REQUEST	1813		requestAggregation_fintonic_products	1597662307973	1597662308190	OK	 
REQUEST	1814		requestAggregation_fintonic_products	1597662308014	1597662308200	OK	 
USER	AggRestSimulationFintonicProducts	1819	START	1597662308217	1597662308217
REQUEST	1815		requestAggregation_fintonic_products	1597662308054	1597662308251	OK	 
USER	AggRestSimulationFintonicProducts	1820	START	1597662308258	1597662308258
USER	AggRestSimulationFintonicProducts	1821	START	1597662308294	1597662308294
USER	AggRestSimulationFintonicProducts	1822	START	1597662308334	1597662308334
REQUEST	1283		aggregationStatus	1597662308197	1597662308345	OK	 
REQUEST	1309		aggregationStatus	1597662308263	1597662308345	OK	 
REQUEST	1560		aggregationStatus	1597662308263	1597662308345	OK	 
REQUEST	1558		aggregationStatus	1597662308167	1597662308345	OK	 
REQUEST	1311		aggregationStatus	1597662308304	1597662308354	OK	 
REQUEST	1562		aggregationStatus	1597662308304	1597662308354	OK	 
REQUEST	1561		aggregationStatus	1597662308304	1597662308354	OK	 
REQUEST	1278		aggregationResult	1597662307937	1597662308362	OK	 
USER	AggRestSimulationFintonicProducts	1823	START	1597662308375	1597662308375
REQUEST	1552		aggregationResult	1597662307882	1597662308367	OK	 
REQUEST	1537		aggregationStatus	1597662308345	1597662308380	OK	 
REQUEST	1557		aggregationResult	1597662308078	1597662308380	OK	 
REQUEST	1563		aggregationStatus	1597662308365	1597662308411	OK	 
USER	AggRestSimulationFintonicProducts	1824	START	1597662308417	1597662308417
REQUEST	1526		deleteAggregation	1597662308126	1597662308443	OK	 
USER	AggRestSimulationFintonicProducts	1526	END	1597662296483	1597662308444
REQUEST	1553		aggregationResult	1597662308017	1597662308443	OK	 
USER	AggRestSimulationFintonicProducts	1825	START	1597662308457	1597662308457
REQUEST	1564		aggregationStatus	1597662308426	1597662308483	OK	 
REQUEST	1821		requestAggregation_fintonic_products	1597662308294	1597662308491	OK	 
REQUEST	1278		deleteAggregation	1597662308369	1597662308491	OK	 
USER	AggRestSimulationFintonicProducts	1278	END	1597662286570	1597662308492
REQUEST	1552		deleteAggregation	1597662308379	1597662308493	OK	 
REQUEST	1816		requestAggregation_fintonic_products	1597662308095	1597662308493	OK	 
USER	AggRestSimulationFintonicProducts	1552	END	1597662297534	1597662308493
USER	AggRestSimulationFintonicProducts	1826	START	1597662308498	1597662308498
REQUEST	1565		aggregationStatus	1597662308457	1597662308500	OK	 
REQUEST	1281		aggregationResult	1597662308078	1597662308508	OK	 
REQUEST	1532		aggregationResult	1597662308104	1597662308508	OK	 
USER	AggRestSimulationFintonicProducts	1827	START	1597662308534	1597662308534
REQUEST	1550		aggregationResult	1597662307945	1597662308534	OK	 
REQUEST	1064		aggregationStatus	1597662308488	1597662308548	OK	 
REQUEST	1555		aggregationResult	1597662308070	1597662308536	OK	 
REQUEST	1311		aggregationResult	1597662308354	1597662308546	OK	 
REQUEST	1559		aggregationStatus	1597662308136	1597662308560	OK	 
REQUEST	1317		aggregationStatus	1597662308488	1597662308560	OK	 
REQUEST	1567		aggregationStatus	1597662308513	1597662308566	OK	 
REQUEST	1557		deleteAggregation	1597662308388	1597662308566	OK	 
USER	AggRestSimulationFintonicProducts	1557	END	1597662297734	1597662308573
REQUEST	1556		aggregationResult	1597662308116	1597662308563	OK	 
USER	AggRestSimulationFintonicProducts	1828	START	1597662308576	1597662308576
REQUEST	1566		aggregationStatus	1597662308534	1597662308586	OK	 
REQUEST	1305		aggregationResult	1597662308142	1597662308578	OK	 
REQUEST	1560		aggregationResult	1597662308346	1597662308586	OK	 
REQUEST	1569		aggregationStatus	1597662308554	1597662308597	OK	 
REQUEST	1561		aggregationResult	1597662308355	1597662308592	OK	 
REQUEST	1819		requestAggregation_fintonic_products	1597662308218	1597662308600	OK	 
REQUEST	1823		requestAggregation_fintonic_products	1597662308376	1597662308603	OK	 
USER	AggRestSimulationFintonicProducts	1829	START	1597662308613	1597662308613
REQUEST	1822		requestAggregation_fintonic_products	1597662308335	1597662308610	OK	 
REQUEST	1558		aggregationResult	1597662308346	1597662308600	OK	 
REQUEST	1820		requestAggregation_fintonic_products	1597662308259	1597662308610	OK	 
REQUEST	1553		deleteAggregation	1597662308449	1597662308632	OK	 
USER	AggRestSimulationFintonicProducts	1553	END	1597662297575	1597662308633
USER	AggRestSimulationFintonicProducts	1830	START	1597662308654	1597662308654
REQUEST	1568		aggregationStatus	1597662308611	1597662308672	OK	 
REQUEST	1824		requestAggregation_fintonic_products	1597662308418	1597662308687	OK	 
USER	AggRestSimulationFintonicProducts	1831	START	1597662308695	1597662308695
REQUEST	1281		deleteAggregation	1597662308516	1597662308695	OK	 
USER	AggRestSimulationFintonicProducts	1281	END	1597662286688	1597662308695
REQUEST	1532		deleteAggregation	1597662308526	1597662308697	OK	 
USER	AggRestSimulationFintonicProducts	1532	END	1597662296733	1597662308697
REQUEST	1320		aggregationStatus	1597662308633	1597662308707	OK	 
REQUEST	1826		requestAggregation_fintonic_products	1597662308498	1597662308716	OK	 
REQUEST	1570		aggregationStatus	1597662308675	1597662308725	OK	 
USER	AggRestSimulationFintonicProducts	1832	START	1597662308736	1597662308736
REQUEST	1548		aggregationResult	1597662307800	1597662308730	OK	 
REQUEST	1555		deleteAggregation	1597662308560	1597662308743	OK	 
USER	AggRestSimulationFintonicProducts	1555	END	1597662297656	1597662308747
REQUEST	1564		aggregationResult	1597662308484	1597662308740	OK	 
REQUEST	1322		aggregationStatus	1597662308715	1597662308762	OK	 
REQUEST	1550		deleteAggregation	1597662308549	1597662308773	OK	 
USER	AggRestSimulationFintonicProducts	1550	END	1597662297458	1597662308773
USER	AggRestSimulationFintonicProducts	1833	START	1597662308777	1597662308777
REQUEST	1311		deleteAggregation	1597662308565	1597662308794	OK	 
USER	AggRestSimulationFintonicProducts	1311	END	1597662287898	1597662308796
REQUEST	1565		aggregationResult	1597662308500	1597662308783	OK	 
REQUEST	1556		deleteAggregation	1597662308573	1597662308794	OK	 
REQUEST	1560		deleteAggregation	1597662308599	1597662308794	OK	 
USER	AggRestSimulationFintonicProducts	1556	END	1597662297699	1597662308796
USER	AggRestSimulationFintonicProducts	1560	END	1597662297856	1597662308796
REQUEST	1572		aggregationStatus	1597662308726	1597662308796	OK	 
REQUEST	1825		requestAggregation_fintonic_products	1597662308458	1597662308798	OK	 
REQUEST	1828		requestAggregation_fintonic_products	1597662308576	1597662308802	OK	 
REQUEST	1827		requestAggregation_fintonic_products	1597662308534	1597662308814	OK	 
USER	AggRestSimulationFintonicProducts	1834	START	1597662308818	1597662308818
REQUEST	1305		deleteAggregation	1597662308589	1597662308819	OK	 
REQUEST	1573		aggregationStatus	1597662308777	1597662308819	OK	 
